customerNumber,customerName,productCode,productName,productLine,quantityOrdered,quantityInStock,warehouseCode,warehouseName,orderNumber,orderDate,requiredDate,shippedDate,status,comments,customerNumber,contactLastName,contactFirstName,addressLine1,city,state,postalCode,country
124,Mini Gifts Distributors Ltd.,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,26,5099,d,South,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,48,814,d,South,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S700_2824,1982 Camaro Z28,Classic Cars,34,6934,b,East,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,Custom shipping instructions sent to warehouse,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
141,Euro+ Shopping Channel,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,27,8258,d,South,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3140,1903 Ford Model A,Vintage Cars,24,3913,c,West,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,47,8347,b,East,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3259,Collectable Wooden Train,Trains,26,6450,d,South,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4027,1970 Triumph Spitfire,Classic Cars,38,5545,b,East,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_4522,1904 Buick Runabout,Vintage Cars,28,8290,c,West,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1444,1970 Dodge Coronet,Classic Cars,22,4074,b,East,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,40,2542,b,East,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,21,6582,b,East,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,32,2874,d,South,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,44,8601,d,South,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,29,1016,d,South,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S50_1514,1962 City of Detroit Streetcar,Trains,38,1645,d,South,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,NULL,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
321,Corporate Gift Ideas Co.,S10_4757,1972 Alfa Romeo GTA,Classic Cars,34,3252,b,East,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S24_2011,18th century schooner,Ships,28,1898,d,South,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,43,9173,c,West,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
321,Corporate Gift Ideas Co.,S700_1938,The Mayflower,Ships,49,737,d,South,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,NULL,321,Brown,Julie,7734 Strong St.,San Francisco,CA,94217,USA
124,Mini Gifts Distributors Ltd.,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,37,6621,c,West,10385,2005-02-28,2005-03-09,2005-03-01,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S700_1138,The Schooner Bluenose,Ships,25,1897,d,South,10385,2005-02-28,2005-03-09,2005-03-01,Shipped,NULL,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
141,Euro+ Shopping Channel,S18_1662,1980s Black Hawk Helicopter,Planes,25,5330,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_2581,P-51-D Mustang,Planes,21,992,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3029,1999 Yamaha Speed Boat,Ships,37,4259,d,South,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,22,2378,c,West,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_1785,1928 British Royal Navy Airplane,Planes,33,3627,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_2841,1900s Vintage Bi-Plane,Planes,39,5942,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3420,1937 Horch 930V Limousine,Vintage Cars,35,2902,c,West,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_3949,Corsair F4U ( Bird Cage),Planes,41,6812,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S24_4278,1900s Vintage Tri-Plane,Planes,50,2756,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_2047,HMS Bounty,Ships,29,3501,d,South,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_2466,America West Airlines B757-200,Planes,37,9653,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_2610,The USS Constitution Ship,Ships,37,7083,d,South,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_3167,F/A 18 Hornet 1/72,Planes,32,551,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_3505,The Titanic,Ships,45,1956,d,South,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_3962,The Queen Mary,Ships,30,5088,d,South,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S700_4002,American Airlines: MD-11S,Planes,44,8820,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S72_1253,Boeing X-32A JSF,Planes,50,4857,a,North,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
141,Euro+ Shopping Channel,S72_3212,Pont Yacht,Ships,43,414,d,South,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,Disputed then Resolved on 3/15/2005. Customer doesn't like the craftsmaship of the models.,141,Freyre,Diego ,"C/ Moralzarzal, 86",Madrid,NULL,28034,Spain
148,"Dragon Souveniers, Ltd.",S32_1374,1997 BMW F650 ST,Motorcycles,44,178,a,North,10387,2005-03-02,2005-03-09,2005-03-06,Shipped,We need to keep in close contact with their Marketing VP. He is the decision maker for all their purchases.,148,Natividad,Eric,Bronz Sok.,Singapore,NULL,79903,Singapore
462,FunGiftIdeas.com,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,42,7933,a,North,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,50,6625,a,North,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,21,5582,a,North,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S12_2823,2002 Suzuki XREO,Motorcycles,44,9997,a,North,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,35,136,c,West,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,27,7062,c,West,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S700_1691,American Airlines: B767-300,Planes,46,5841,a,North,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
462,FunGiftIdeas.com,S700_2834,ATA: B757-300,Planes,50,7106,a,North,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,NULL,462,Benitez,Violeta,1785 First Street,New Bedford,MA,50553,USA
448,Scandinavian Gift Ideas,S12_1099,1968 Ford Mustang,Classic Cars,26,68,b,East,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S12_3380,1968 Dodge Charger,Classic Cars,25,9123,b,East,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,36,5663,b,East,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S12_4675,1969 Dodge Charger,Classic Cars,47,7323,b,East,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,49,8826,b,East,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,39,4357,a,North,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S24_1578,1997 BMW R 1100 S,Motorcycles,45,7003,a,North,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
448,Scandinavian Gift Ideas,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,49,15,a,North,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,NULL,448,Larsson,Martha,Åkergatan 24,Bräcke,NULL,S-844 67,Sweden
124,Mini Gifts Distributors Ltd.,S18_1129,1993 Mazda RX-7,Classic Cars,36,3975,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_1984,1995 Honda Civic,Classic Cars,34,9772,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,31,9354,c,West,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,26,548,c,West,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3278,1969 Dodge Super Bee,Classic Cars,40,1917,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3482,1976 Ford Gran Torino,Classic Cars,50,9127,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_3782,1957 Vespa GS150,Motorcycles,36,7689,a,North,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S18_4721,1957 Corvette Convertible,Classic Cars,49,1249,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_2360,1982 Ducati 900 Monster,Motorcycles,35,6840,a,North,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_2972,1982 Lamborghini Diablo,Classic Cars,37,7723,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_3371,1971 Alpine Renault 1600s,Classic Cars,46,7995,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_3856,1956 Porsche 356A Coupe,Classic Cars,45,6600,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S24_4620,1961 Chevrolet Impala,Classic Cars,30,7869,b,East,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_2206,1982 Ducati 996 R,Motorcycles,41,9241,a,North,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,45,3341,a,North,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
124,Mini Gifts Distributors Ltd.,S50_4713,2002 Yamaha YZR M1,Motorcycles,22,600,a,North,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,They want to reevaluate their terms agreement with Finance.,124,Nelson,Susan,5677 Strong St.,San Rafael,CA,97562,USA
276,"Anna's Decorations, Ltd",S10_1949,1952 Alpine Renault 1300,Classic Cars,24,7305,b,East,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S10_4962,1962 LanciaA Delta 16V,Classic Cars,37,6791,b,East,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S12_1666,1958 Setra Bus,Trucks and Buses,39,1579,d,South,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S18_1097,1940 Ford Pickup Truck,Trucks and Buses,29,2613,d,South,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S18_1342,1937 Lincoln Berline,Vintage Cars,35,8693,c,West,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,42,8635,c,West,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S18_2432,1926 Ford Fire Engine,Trucks and Buses,44,2018,d,South,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S18_2949,1913 Ford Model T Speedster,Vintage Cars,32,4189,c,West,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,33,7332,c,West,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
276,"Anna's Decorations, Ltd",S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,24,2847,c,West,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,NULL,276,O'Hara,Anna,201 Miller Street,North Sydney,NSW,2060,Australia
452,Mini Auto Werke,S18_2957,1934 Ford V8 Coupe,Vintage Cars,37,5649,c,West,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,NULL,452,Mendel,Roland ,Kirchgasse 6,Graz,NULL,8010,Austria
452,Mini Auto Werke,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,29,5992,c,West,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,NULL,452,Mendel,Roland ,Kirchgasse 6,Graz,NULL,8010,Austria
452,Mini Auto Werke,S18_3320,1917 Maxwell Touring Car,Vintage Cars,36,7913,c,West,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,NULL,452,Mendel,Roland ,Kirchgasse 6,Graz,NULL,8010,Austria
323,"Down Under Souveniers, Inc",S12_3148,1969 Corvair Monza,Classic Cars,35,6906,b,East,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,323,Graham,Mike,162-164 Grafton Road,Auckland  ,NULL,NULL,New Zealand
323,"Down Under Souveniers, Inc",S12_4473,1957 Chevy Pickup,Trucks and Buses,32,6125,d,South,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,323,Graham,Mike,162-164 Grafton Road,Auckland  ,NULL,NULL,New Zealand
323,"Down Under Souveniers, Inc",S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,20,4724,b,East,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,323,Graham,Mike,162-164 Grafton Road,Auckland  ,NULL,NULL,New Zealand
323,"Down Under Souveniers, Inc",S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,38,8258,d,South,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,323,Graham,Mike,162-164 Grafton Road,Auckland  ,NULL,NULL,New Zealand
323,"Down Under Souveniers, Inc",S18_4600,1940s Ford truck,Trucks and Buses,30,3128,d,South,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,323,Graham,Mike,162-164 Grafton Road,Auckland  ,NULL,NULL,New Zealand
323,"Down Under Souveniers, Inc",S18_4668,1939 Cadillac Limousine,Vintage Cars,44,6645,c,West,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,They want to reevaluate their terms agreement with Finance.,323,Graham,Mike,162-164 Grafton Road,Auckland  ,NULL,NULL,New Zealand
